[2019-11-28 13:02:57] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/28/19 	_x86_64_	(16 CPU)
[2019-11-28 13:02:58] 
[2019-11-28 13:02:58] 13:02:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-28 13:04:50] 13:04:50    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:51] 13:04:51    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:52] 13:04:52    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:53] 13:04:53    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:54] 13:04:54    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:55] 13:04:55    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:56] 13:04:56    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:57] 13:04:57    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:58] 13:04:58    20001     31787      4.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:59] 13:04:59    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:00] 13:05:00    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:01] 13:05:01    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:02] 13:05:02    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:03] 13:05:03    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:04] 13:05:04    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:05] 13:05:05    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:06] 13:05:06    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:07] 13:05:07    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:08] 13:05:08    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:09] 13:05:09    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:10] 13:05:10    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:11] 13:05:11    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:12] 13:05:12    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:13] 13:05:13    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:14] 13:05:14    20001     31787      3.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:15] 13:05:15    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:16] 13:05:16    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:17] 13:05:17    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:18] 13:05:18    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:19] 13:05:19    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:20] 13:05:20    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:21] 13:05:21    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:22] 13:05:22    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:23] 13:05:23    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:24] 13:05:24    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:25] 13:05:25    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:26] 13:05:26    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:27] 13:05:27    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:28] 13:05:28    20001     31787      7.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:29] 13:05:29    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:30] 13:05:30    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:31] 13:05:31    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:32] 13:05:32    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:33] 13:05:33    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:34] 13:05:34    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:35] 13:05:35    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:36] 13:05:36    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:37] 13:05:37    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:38] 13:05:38    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:39] 13:05:39    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:40] 13:05:40    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:41] 13:05:41    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:42] 13:05:42    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:43] 13:05:43    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:44] 13:05:44    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:45] 13:05:45    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:46] 13:05:46    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:47] 13:05:47    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:48] 13:05:48    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:49] 13:05:49    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:50] 13:05:50    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:51] 13:05:51    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:52] 13:05:52    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:53] 13:05:53    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:54] 13:05:54    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:55] 13:05:55    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:56] 13:05:56    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:57] 13:05:57    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:58] 13:05:58    20001     31787      5.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:05:59] 13:05:59    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:00] 13:06:00    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:01] 13:06:01    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:02] 13:06:02    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
