[2020-01-29 11:54:32] Linux 4.15.0-76-generic (lc-server.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/29/20 	_x86_64_	(16 CPU)
[2020-01-29 11:54:33] 
[2020-01-29 11:54:33] 11:54:32      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-29 12:11:18] 12:11:18    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:19] 12:11:19    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:20] 12:11:20    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:21] 12:11:21    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:22] 12:11:22    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:23] 12:11:23    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:24] 12:11:24    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:25] 12:11:25    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:26] 12:11:26    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:27] 12:11:27    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:28] 12:11:28    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:29] 12:11:29    20001     22897     67.00      0.00 1810400  631744   5.14  node /users/dyv
[2020-01-29 12:11:30] 12:11:30    20001     22897  11922.00      0.00 1810400  632376   5.15  node /users/dyv
[2020-01-29 12:11:31] 12:11:31    20001     22897  27495.00      0.00 1835864  658172   5.36  node /users/dyv
[2020-01-29 12:11:32] 12:11:32    20001     22897  26301.00      0.00 1940800  763448   6.21  node /users/dyv
[2020-01-29 12:11:33] 12:11:33    20001     22897   6158.00      0.00 1934940  766076   6.24  node /users/dyv
[2020-01-29 12:11:34] 12:11:34    20001     22897   6860.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:35] 12:11:35    20001     22897      1.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:36] 12:11:36    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:37] 12:11:37    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:38] 12:11:38    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:39] 12:11:39    20001     22897      6.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:40] 12:11:40    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:41] 12:11:41    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:42] 12:11:42    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:43] 12:11:43    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:44] 12:11:44    20001     22897      5.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:45] 12:11:45    20001     22897      1.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:46] 12:11:46    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:47] 12:11:47    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:48] 12:11:48    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:49] 12:11:49    20001     22897      1.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:50] 12:11:50    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:51] 12:11:51    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:52] 12:11:52    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:53] 12:11:53    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:54] 12:11:54    20001     22897      3.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:55] 12:11:55    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:56] 12:11:56    20001     22897     15.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:57] 12:11:57    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:58] 12:11:58    20001     22897      0.00      0.00 1943132  766252   6.24  node /users/dyv
[2020-01-29 12:11:59] 12:11:59    20001     22897     69.00      0.00 1943132  766360   6.24  node /users/dyv
[2020-01-29 12:12:00] 12:12:00    20001     22897    253.00      0.00 1943132  766684   6.24  node /users/dyv
[2020-01-29 12:12:01] 12:12:01    20001     22897   1448.00      0.00 1943132  767148   6.24  node /users/dyv
[2020-01-29 12:12:02] 12:12:02    20001     22897  12013.00      0.00 1943132  767224   6.25  node /users/dyv
[2020-01-29 12:12:03] 12:12:03    20001     22897   3474.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:04] 12:12:04    20001     22897      6.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:05] 12:12:05    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:06] 12:12:06    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:07] 12:12:07    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:08] 12:12:08    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:09] 12:12:09    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:10] 12:12:10    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:11] 12:12:11    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:12] 12:12:12    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:13] 12:12:13    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:14] 12:12:14    20001     22897      1.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:15] 12:12:15    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:16] 12:12:16    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:17] 12:12:17    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:18] 12:12:18    20001     22897      0.00      0.00 1935452  765948   6.24  node /users/dyv
[2020-01-29 12:12:19] 12:12:19    20001     22897     50.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:20] 12:12:20    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:21] 12:12:21    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:22] 12:12:22    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:23] 12:12:23    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:24] 12:12:24    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:25] 12:12:25    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:26] 12:12:26    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:27] 12:12:27    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:28] 12:12:28    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:29] 12:12:29    20001     22897      0.00      0.00 1935452  766044   6.24  node /users/dyv
[2020-01-29 12:12:30] 12:12:30    20001     22897  12393.00      0.00 1935452  766224   6.24  node /users/dyv
[2020-01-29 12:12:31] 12:12:31    20001     22897   5629.00      0.00 1935452  766240   6.24  node /users/dyv
[2020-01-29 12:12:32] 12:12:32    20001     22897  15991.00      0.00 1961540  792352   6.45  node /users/dyv
[2020-01-29 12:12:33] 12:12:33    20001     22897  28296.00      0.00 2072408  903116   7.35  node /users/dyv
[2020-01-29 12:12:34] 12:12:34    20001     22897  29348.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:35] 12:12:35    20001     22897   2553.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:36] 12:12:36    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:37] 12:12:37    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:38] 12:12:38    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:39] 12:12:39    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:40] 12:12:40    20001     22897     48.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:41] 12:12:41    20001     22897      7.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:42] 12:12:42    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:43] 12:12:43    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:44] 12:12:44    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:45] 12:12:45    20001     22897     41.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:46] 12:12:46    20001     22897      3.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:47] 12:12:47    20001     22897      3.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:48] 12:12:48    20001     22897      3.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:49] 12:12:49    20001     22897      2.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:50] 12:12:50    20001     22897     18.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:51] 12:12:51    20001     22897      3.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:52] 12:12:52    20001     22897      4.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:53] 12:12:53    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:54] 12:12:54    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:55] 12:12:55    20001     22897     48.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:56] 12:12:56    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:57] 12:12:57    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:58] 12:12:58    20001     22897     16.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:12:59] 12:12:59    20001     22897      8.00      0.00 2139228  970900   7.90  node /users/dyv
[2020-01-29 12:13:00] 12:13:00    20001     22897    848.00      0.00 2139228  970912   7.90  node /users/dyv
[2020-01-29 12:13:01] 12:13:01    20001     22897   5163.00      0.00 2139228  970912   7.90  node /users/dyv
[2020-01-29 12:13:02] 12:13:02    20001     22897   1396.00      0.00 2139228  970912   7.90  node /users/dyv
[2020-01-29 12:13:03] 12:13:03    20001     22897   4940.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:04] 12:13:04    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:05] 12:13:05    20001     22897      1.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:06] 12:13:06    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:07] 12:13:07    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:08] 12:13:08    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:09] 12:13:09    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:10] 12:13:10    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:11] 12:13:11    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:12] 12:13:12    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:13] 12:13:13    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:14] 12:13:14    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:15] 12:13:15    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:16] 12:13:16    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:17] 12:13:17    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:18] 12:13:18    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:19] 12:13:19    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:20] 12:13:20    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:21] 12:13:21    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:22] 12:13:22    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:23] 12:13:23    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:24] 12:13:24    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:25] 12:13:25    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:26] 12:13:26    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:27] 12:13:27    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:28] 12:13:28    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:29] 12:13:29    20001     22897      0.00      0.00 2138204  970372   7.90  node /users/dyv
[2020-01-29 12:13:30] 12:13:30    20001     22897   5831.00      0.00 2139740  970524   7.90  node /users/dyv
[2020-01-29 12:13:31] 12:13:31    20001     22897   4020.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:32] 12:13:32    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:33] 12:13:33    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:34] 12:13:34    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:35] 12:13:35    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:36] 12:13:36    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:37] 12:13:37    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:38] 12:13:38    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:39] 12:13:39    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:40] 12:13:40    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:41] 12:13:41    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:42] 12:13:42    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:43] 12:13:43    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:44] 12:13:44    20001     22897      0.00      0.00 2152028  970752   7.90  node /users/dyv
[2020-01-29 12:13:45] 12:13:45    20001     22897     64.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:46] 12:13:46    20001     22897      7.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:47] 12:13:47    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:48] 12:13:48    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:49] 12:13:49    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:50] 12:13:50    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:51] 12:13:51    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:52] 12:13:52    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:53] 12:13:53    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:54] 12:13:54    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:55] 12:13:55    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:56] 12:13:56    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:57] 12:13:57    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:58] 12:13:58    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:13:59] 12:13:59    20001     22897      0.00      0.00 2153052  970952   7.90  node /users/dyv
[2020-01-29 12:14:00] 12:14:00    20001     22897   4640.00      0.00 2166876  972048   7.91  node /users/dyv
[2020-01-29 12:14:01] 12:14:01    20001     22897   3077.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:02] 12:14:02    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:03] 12:14:03    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:04] 12:14:04    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:05] 12:14:05    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:06] 12:14:06    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:07] 12:14:07    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:08] 12:14:08    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:09] 12:14:09    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:10] 12:14:10    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:11] 12:14:11    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:12] 12:14:12    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:13] 12:14:13    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:14] 12:14:14    20001     22897      0.00      0.00 2185308  973276   7.92  node /users/dyv
[2020-01-29 12:14:15] 12:14:15    20001     22897      9.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:16] 12:14:16    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:17] 12:14:17    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:18] 12:14:18    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:19] 12:14:19    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:20] 12:14:20    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:21] 12:14:21    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:22] 12:14:22    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:23] 12:14:23    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:24] 12:14:24    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:25] 12:14:25    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:26] 12:14:26    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:27] 12:14:27    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:28] 12:14:28    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:29] 12:14:29    20001     22897      0.00      0.00 2186332  973276   7.92  node /users/dyv
[2020-01-29 12:14:30] 12:14:30    20001     22897   1623.00      0.00 2200156  973936   7.93  node /users/dyv
[2020-01-29 12:14:31] 12:14:31    20001     22897  12759.00      0.00 2222684  975196   7.94  node /users/dyv
[2020-01-29 12:14:32] 12:14:32    20001     22897   9089.00      0.00 2242652  975392   7.94  node /users/dyv
[2020-01-29 12:14:33] 12:14:33    20001     22897   2306.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:34] 12:14:34    20001     22897      1.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:35] 12:14:35    20001     22897      4.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:36] 12:14:36    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:37] 12:14:37    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:38] 12:14:38    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:39] 12:14:39    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:40] 12:14:40    20001     22897      1.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:41] 12:14:41    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:42] 12:14:42    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:43] 12:14:43    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:44] 12:14:44    20001     22897      1.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:45] 12:14:45    20001     22897      1.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:46] 12:14:46    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:47] 12:14:47    20001     22897     47.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:48] 12:14:48    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:49] 12:14:49    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:50] 12:14:50    20001     22897      2.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:51] 12:14:51    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:52] 12:14:52    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:53] 12:14:53    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:54] 12:14:54    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:55] 12:14:55    20001     22897      9.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:56] 12:14:56    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:57] 12:14:57    20001     22897      2.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:58] 12:14:58    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:14:59] 12:14:59    20001     22897      0.00      0.00 2140252  970696   7.90  node /users/dyv
[2020-01-29 12:15:00] 12:15:00    20001     22897   3566.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:01] 12:15:01    20001     22897   8714.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:02] 12:15:02    20001     22897   6271.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:03] 12:15:03    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:04] 12:15:04    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:05] 12:15:05    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:06] 12:15:06    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:07] 12:15:07    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:08] 12:15:08    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:09] 12:15:09    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:10] 12:15:10    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:11] 12:15:11    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:12] 12:15:12    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:13] 12:15:13    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:14] 12:15:14    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:15] 12:15:15    20001     22897     15.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:16] 12:15:16    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:17] 12:15:17    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:18] 12:15:18    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:19] 12:15:19    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
[2020-01-29 12:15:20] 12:15:20    20001     22897      0.00      0.00 2140252  970884   7.90  node /users/dyv
