[2020-02-01 10:31:07] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	02/01/20 	_x86_64_	(16 CPU)
[2020-02-01 10:31:08] 
[2020-02-01 10:31:08] 10:31:07      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-02-01 10:32:57] 10:32:57    20001     22406     50.00      0.00  486488   80548   0.66  qrail-cli
[2020-02-01 10:32:58] 10:32:58    20001     22406     43.00      0.00  486488   80548   0.66  qrail-cli
[2020-02-01 10:32:59] 10:32:59    20001     22406    208.00      0.00  486488   80640   0.66  qrail-cli
[2020-02-01 10:33:00] 10:33:00    20001     22406    549.00      0.00  486488   80648   0.66  qrail-cli
[2020-02-01 10:33:01] 10:33:01    20001     22406    201.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:02] 10:33:02    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:03] 10:33:03    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:04] 10:33:04    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:05] 10:33:05    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:06] 10:33:06    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:07] 10:33:07    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:08] 10:33:08    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:09] 10:33:09    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:10] 10:33:10    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:11] 10:33:11    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:12] 10:33:12    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:13] 10:33:13    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:14] 10:33:14    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:15] 10:33:15    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:16] 10:33:16    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:17] 10:33:17    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:18] 10:33:18    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:19] 10:33:19    20001     22406      0.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:20] 10:33:20    20001     22406   6640.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:21] 10:33:21    20001     22406    440.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:22] 10:33:22    20001     22406   6404.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:23] 10:33:23    20001     22406     23.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:24] 10:33:24    20001     22406    418.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:25] 10:33:25    20001     22406     18.00      0.00  486488   80652   0.66  qrail-cli
[2020-02-01 10:33:26] 10:33:26    20001     22406   7049.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:27] 10:33:27    20001     22406    872.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:28] 10:33:28    20001     22406     23.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:29] 10:33:29    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:30] 10:33:30    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:31] 10:33:31    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:32] 10:33:32    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:33] 10:33:33    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:34] 10:33:34    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:35] 10:33:35    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:36] 10:33:36    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:37] 10:33:37    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:38] 10:33:38    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:39] 10:33:39    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:40] 10:33:40    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:41] 10:33:41    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:42] 10:33:42    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:43] 10:33:43    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:44] 10:33:44    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:45] 10:33:45    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:46] 10:33:46    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:47] 10:33:47    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:48] 10:33:48    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:49] 10:33:49    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:50] 10:33:50    20001     22406    731.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:51] 10:33:51    20001     22406     15.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:52] 10:33:52    20001     22406    238.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:53] 10:33:53    20001     22406      1.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:54] 10:33:54    20001     22406      1.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:55] 10:33:55    20001     22406      0.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:56] 10:33:56    20001     22406      2.00      0.00  486488   80656   0.66  qrail-cli
[2020-02-01 10:33:57] 10:33:57    20001     22406   8979.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:33:58] 10:33:58    20001     22406    663.37      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:33:59] 10:33:59    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:00] 10:34:00    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:01] 10:34:01    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:02] 10:34:02    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:03] 10:34:03    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:04] 10:34:04    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:05] 10:34:05    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:06] 10:34:06    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:07] 10:34:07    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:08] 10:34:08    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:09] 10:34:09    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:10] 10:34:10    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:11] 10:34:11    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:12] 10:34:12    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:13] 10:34:13    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:14] 10:34:14    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:15] 10:34:15    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:16] 10:34:16    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:17] 10:34:17    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:18] 10:34:18    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:19] 10:34:19    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:20] 10:34:20    20001     22406    808.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:21] 10:34:21    20001     22406     57.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:22] 10:34:22    20001     22406     39.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:23] 10:34:23    20001     22406      1.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:24] 10:34:24    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:25] 10:34:25    20001     22406     35.00      0.00  486488   80660   0.66  qrail-cli
[2020-02-01 10:34:26] 10:34:26    20001     22406      0.00      0.00  486488   80660   0.66  qrail-cli
