[2020-02-01 07:35:36] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	02/01/20 	_x86_64_	(16 CPU)
[2020-02-01 07:35:37] 
[2020-02-01 07:35:37] 07:35:36      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-02-01 07:37:28] 07:37:28    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:29] 07:37:29    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:30] 07:37:30    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:31] 07:37:31    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:32] 07:37:32    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:33] 07:37:33    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:34] 07:37:34    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:35] 07:37:35    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:36] 07:37:36    20001     27971      0.00      0.00  487568   82360   0.67  qrail-cli
[2020-02-01 07:37:37] 07:37:37    20001     27971   3592.00      0.00  490344   85024   0.69  qrail-cli
[2020-02-01 07:37:38] 07:37:38    20001     27971   3482.00      0.00  489172   83964   0.68  qrail-cli
[2020-02-01 07:37:39] 07:37:39    20001     27971   3032.00      0.00  490156   84948   0.69  qrail-cli
[2020-02-01 07:37:40] 07:37:40    20001     27971   3258.00      0.00  492440   86848   0.71  qrail-cli
[2020-02-01 07:37:41] 07:37:41    20001     27971  11479.00      0.00  492588   87024   0.71  qrail-cli
[2020-02-01 07:37:42] 07:37:42    20001     27971   4017.00      0.00  492876   87296   0.71  qrail-cli
[2020-02-01 07:37:43] 07:37:43    20001     27971   3746.00      0.00  493120   87540   0.71  qrail-cli
[2020-02-01 07:37:44] 07:37:44    20001     27971   1914.00      0.00  490368   85164   0.69  qrail-cli
[2020-02-01 07:37:45] 07:37:45    20001     27971   1905.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:46] 07:37:46    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:47] 07:37:47    20001     27971     15.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:48] 07:37:48    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:49] 07:37:49    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:50] 07:37:50    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:51] 07:37:51    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:52] 07:37:52    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:53] 07:37:53    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:54] 07:37:54    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:55] 07:37:55    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:56] 07:37:56    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:57] 07:37:57    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:58] 07:37:58    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:37:59] 07:37:59    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:00] 07:38:00    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:01] 07:38:01    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:02] 07:38:02    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:03] 07:38:03    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:04] 07:38:04    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:05] 07:38:05    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:06] 07:38:06    20001     27971      0.00      0.00  493356   87764   0.71  qrail-cli
[2020-02-01 07:38:07] 07:38:07    20001     27971   3953.00      0.00  494452   89184   0.73  qrail-cli
[2020-02-01 07:38:08] 07:38:08    20001     27971   3455.00      0.00  497640   91276   0.74  qrail-cli
[2020-02-01 07:38:09] 07:38:09    20001     27971   2808.00      0.00  494368   89152   0.73  qrail-cli
[2020-02-01 07:38:10] 07:38:10    20001     27971   2117.00      0.00  495896   90680   0.74  qrail-cli
[2020-02-01 07:38:11] 07:38:11    20001     27971   1904.00      0.00  497084   91360   0.74  qrail-cli
[2020-02-01 07:38:12] 07:38:12    20001     27971  10903.00      0.00  497080   91548   0.75  qrail-cli
[2020-02-01 07:38:13] 07:38:13    20001     27971   3110.00      0.00  496808   91628   0.75  qrail-cli
[2020-02-01 07:38:14] 07:38:14    20001     27971   2918.00      0.00  497452   92284   0.75  qrail-cli
[2020-02-01 07:38:15] 07:38:15    20001     27971   1382.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:16] 07:38:16    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:17] 07:38:17    20001     27971     15.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:18] 07:38:18    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:19] 07:38:19    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:20] 07:38:20    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:21] 07:38:21    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:22] 07:38:22    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:23] 07:38:23    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:24] 07:38:24    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:25] 07:38:25    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:26] 07:38:26    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:27] 07:38:27    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:28] 07:38:28    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:29] 07:38:29    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:30] 07:38:30    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:31] 07:38:31    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:32] 07:38:32    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:33] 07:38:33    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:34] 07:38:34    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:35] 07:38:35    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:36] 07:38:36    20001     27971      0.00      0.00  494832   89680   0.73  qrail-cli
[2020-02-01 07:38:37] 07:38:37    20001     27971   6236.00      0.00  498212   92680   0.75  qrail-cli
[2020-02-01 07:38:38] 07:38:38    20001     27971   5873.00      0.00  498756   93212   0.76  qrail-cli
[2020-02-01 07:38:39] 07:38:39    20001     27971   2889.00      0.00  499060   93536   0.76  qrail-cli
[2020-02-01 07:38:40] 07:38:40    20001     27971   2300.00      0.00  501152   95492   0.78  qrail-cli
[2020-02-01 07:38:41] 07:38:41    20001     27971   1696.00      0.00  500828   95168   0.77  qrail-cli
[2020-02-01 07:38:42] 07:38:42    20001     27971   1232.00      0.00  501032   95636   0.78  qrail-cli
[2020-02-01 07:38:43] 07:38:43    20001     27971   1178.00      0.00  501376   96120   0.78  qrail-cli
[2020-02-01 07:38:44] 07:38:44    20001     27971   6606.00      0.00  502208   96688   0.79  qrail-cli
[2020-02-01 07:38:45] 07:38:45    20001     27971   8421.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:46] 07:38:46    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:47] 07:38:47    20001     27971     15.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:48] 07:38:48    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:49] 07:38:49    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:50] 07:38:50    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:51] 07:38:51    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:52] 07:38:52    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:53] 07:38:53    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:54] 07:38:54    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:55] 07:38:55    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:56] 07:38:56    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:57] 07:38:57    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:58] 07:38:58    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:38:59] 07:38:59    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:00] 07:39:00    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:01] 07:39:01    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:02] 07:39:02    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:03] 07:39:03    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:04] 07:39:04    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:05] 07:39:05    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:06] 07:39:06    20001     27971      0.00      0.00  500228   95080   0.77  qrail-cli
[2020-02-01 07:39:07] 07:39:07    20001     27971   4079.00      0.00  502768   97276   0.79  qrail-cli
[2020-02-01 07:39:08] 07:39:08    20001     27971   3765.00      0.00  505896   99464   0.81  qrail-cli
[2020-02-01 07:39:09] 07:39:09    20001     27971   3238.00      0.00  505968   99000   0.81  qrail-cli
[2020-02-01 07:39:10] 07:39:10    20001     27971   2769.00      0.00  504096   98576   0.80  qrail-cli
[2020-02-01 07:39:11] 07:39:11    20001     27971   2173.00      0.00  505396   99748   0.81  qrail-cli
[2020-02-01 07:39:12] 07:39:12    20001     27971   1188.00      0.00  505392   99876   0.81  qrail-cli
[2020-02-01 07:39:13] 07:39:13    20001     27971   1106.00      0.00  504852   99712   0.81  qrail-cli
[2020-02-01 07:39:14] 07:39:14    20001     27971   1360.00      0.00  508644  102028   0.83  qrail-cli
[2020-02-01 07:39:15] 07:39:15    20001     27971    701.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:16] 07:39:16    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:17] 07:39:17    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:18] 07:39:18    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:19] 07:39:19    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:20] 07:39:20    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:21] 07:39:21    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:22] 07:39:22    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:23] 07:39:23    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:24] 07:39:24    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:25] 07:39:25    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:26] 07:39:26    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:27] 07:39:27    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:28] 07:39:28    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:29] 07:39:29    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:30] 07:39:30    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:31] 07:39:31    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:32] 07:39:32    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:33] 07:39:33    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:34] 07:39:34    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:35] 07:39:35    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
[2020-02-01 07:39:36] 07:39:36    20001     27971      0.00      0.00  504404   99264   0.81  qrail-cli
