[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:10:47] 10:10:47    20001      3775      0.00      0.00  479976   73932   0.60  qrail-cli
[2020-01-31 10:10:48] 10:10:48    20001      3775      0.00      0.00  479976   73932   0.60  qrail-cli
[2020-01-31 10:10:49] 10:10:49    20001      3775   5399.00      0.00  482512   76120   0.62  qrail-cli
[2020-01-31 10:10:50] 10:10:50    20001      3775   6880.00      0.00  482460   75808   0.62  qrail-cli
[2020-01-31 10:10:51] 10:10:51    20001      3775   4647.00      0.00  483156   76732   0.62  qrail-cli
[2020-01-31 10:10:52] 10:10:52    20001      3775   9594.00      0.00  482792   76748   0.62  qrail-cli
[2020-01-31 10:10:53] 10:10:53    20001      3775   2442.00      0.00  482788   76744   0.62  qrail-cli
[2020-01-31 10:10:54] 10:10:54    20001      3775   3555.00      0.00  486552   79356   0.65  qrail-cli
[2020-01-31 10:10:55] 10:10:55    20001      3775      3.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:10:56] 10:10:56    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:10:57] 10:10:57    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:10:58] 10:10:58    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:10:59] 10:10:59    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:00] 10:11:00    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:01] 10:11:01    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:02] 10:11:02    20001      3775     16.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:03] 10:11:03    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:04] 10:11:04    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:05] 10:11:05    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:06] 10:11:06    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:07] 10:11:07    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:08] 10:11:08    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:09] 10:11:09    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:10] 10:11:10    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:11] 10:11:11    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
