[2020-01-29 14:02:20] Linux 4.15.0-76-generic (lc-server.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/29/20 	_x86_64_	(16 CPU)
[2020-01-29 14:02:21] 
[2020-01-29 14:02:21] 14:02:20      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-29 14:19:05] 14:19:05    20001     22897    456.00      0.00 1687788  491000   4.00  node /users/dyv
[2020-01-29 14:19:06] 14:19:06    20001     22897     98.00      0.00 1687788  491264   4.00  node /users/dyv
[2020-01-29 14:19:07] 14:19:07    20001     22897      0.00      0.00 1687788  491264   4.00  node /users/dyv
[2020-01-29 14:19:08] 14:19:08    20001     22897     21.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:09] 14:19:09    20001     22897      0.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:10] 14:19:10    20001     22897      0.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:11] 14:19:11    20001     22897     17.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:12] 14:19:12    20001     22897      0.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:13] 14:19:13    20001     22897     22.00      0.00 1687788  491524   4.00  node /users/dyv
[2020-01-29 14:19:14] 14:19:14    20001     22897    126.00      0.00 1687788  491616   4.00  node /users/dyv
[2020-01-29 14:19:15] 14:19:15    20001     22897    230.00      0.00 1687788  492644   4.01  node /users/dyv
[2020-01-29 14:19:16] 14:19:16    20001     22897    192.00      0.00 1687788  493420   4.02  node /users/dyv
[2020-01-29 14:19:17] 14:19:17    20001     22897    226.00      0.00 1687788  494212   4.02  node /users/dyv
[2020-01-29 14:19:18] 14:19:18    20001     22897    219.00      0.00 1687788  495268   4.03  node /users/dyv
[2020-01-29 14:19:19] 14:19:19    20001     22897    246.00      0.00 1687788  495976   4.04  node /users/dyv
[2020-01-29 14:19:20] 14:19:20    20001     22897    246.00      0.00 1687788  496984   4.05  node /users/dyv
[2020-01-29 14:19:21] 14:19:21    20001     22897    244.00      0.00 1687788  497936   4.05  node /users/dyv
[2020-01-29 14:19:22] 14:19:22    20001     22897    261.00      0.00 1688300  498972   4.06  node /users/dyv
[2020-01-29 14:19:23] 14:19:23    20001     22897    195.00      0.00 1688300  499744   4.07  node /users/dyv
[2020-01-29 14:19:24] 14:19:24    20001     22897    263.00      0.00 1688300  500780   4.08  node /users/dyv
[2020-01-29 14:19:25] 14:19:25    20001     22897    254.00      0.00 1688300  501568   4.08  node /users/dyv
[2020-01-29 14:19:26] 14:19:26    20001     22897    270.00      0.00 1688812  502600   4.09  node /users/dyv
[2020-01-29 14:19:27] 14:19:27    20001     22897    242.00      0.00 1688812  503640   4.10  node /users/dyv
[2020-01-29 14:19:28] 14:19:28    20001     22897    359.00      0.00 1688812  504960   4.11  node /users/dyv
[2020-01-29 14:19:29] 14:19:29    20001     22897    252.00      0.00 1688812  506016   4.12  node /users/dyv
[2020-01-29 14:19:30] 14:19:30    20001     22897    894.00      0.00 1688812  490808   4.00  node /users/dyv
[2020-01-29 14:19:31] 14:19:31    20001     22897    114.00      0.00 1688812  491332   4.00  node /users/dyv
[2020-01-29 14:19:32] 14:19:32    20001     22897    144.00      0.00 1688812  491860   4.00  node /users/dyv
[2020-01-29 14:19:33] 14:19:33    20001     22897      0.00      0.00 1688812  491860   4.00  node /users/dyv
[2020-01-29 14:19:34] 14:19:34    20001     22897    123.00      0.00 1688812  492388   4.01  node /users/dyv
[2020-01-29 14:19:35] 14:19:35    20001     22897      3.00      0.00 1688812  492388   4.01  node /users/dyv
[2020-01-29 14:19:36] 14:19:36    20001     22897   1424.00      0.00 1688812  492536   4.01  node /users/dyv
[2020-01-29 14:19:37] 14:19:37    20001     22897    647.00      0.00 1688812  492536   4.01  node /users/dyv
[2020-01-29 14:19:38] 14:19:38    20001     22897   6174.00      0.00 1679596  482900   3.93  node /users/dyv
[2020-01-29 14:19:39] 14:19:39    20001     22897    405.00      0.00 1679084  478724   3.90  node /users/dyv
[2020-01-29 14:19:40] 14:19:40    20001     22897    238.00      0.00 1679084  478916   3.90  node /users/dyv
[2020-01-29 14:19:41] 14:19:41    20001     22897    261.00      0.00 1679084  478944   3.90  node /users/dyv
[2020-01-29 14:19:42] 14:19:42    20001     22897    251.00      0.00 1679084  478976   3.90  node /users/dyv
[2020-01-29 14:19:43] 14:19:43    20001     22897    234.00      0.00 1679084  478736   3.90  node /users/dyv
[2020-01-29 14:19:44] 14:19:44    20001     22897    242.00      0.00 1679084  478740   3.90  node /users/dyv
[2020-01-29 14:19:45] 14:19:45    20001     22897    242.00      0.00 1679084  478508   3.90  node /users/dyv
[2020-01-29 14:19:46] 14:19:46    20001     22897    204.00      0.00 1679084  479240   3.90  node /users/dyv
[2020-01-29 14:19:47] 14:19:47    20001     22897    243.00      0.00 1679084  479200   3.90  node /users/dyv
[2020-01-29 14:19:48] 14:19:48    20001     22897    264.00      0.00 1679084  479092   3.90  node /users/dyv
[2020-01-29 14:19:49] 14:19:49    20001     22897    246.00      0.00 1679084  479120   3.90  node /users/dyv
[2020-01-29 14:19:50] 14:19:50    20001     22897    246.00      0.00 1679084  479152   3.90  node /users/dyv
[2020-01-29 14:19:51] 14:19:51    20001     22897    239.00      0.00 1679084  478924   3.90  node /users/dyv
[2020-01-29 14:19:52] 14:19:52    20001     22897    236.00      0.00 1679084  478952   3.90  node /users/dyv
[2020-01-29 14:19:53] 14:19:53    20001     22897    459.00      0.00 1680108  478756   3.90  node /users/dyv
[2020-01-29 14:19:54] 14:19:54    20001     22897    223.00      0.00 1680108  479780   3.91  node /users/dyv
[2020-01-29 14:19:55] 14:19:55    20001     22897    396.00      0.00 1680108  479732   3.91  node /users/dyv
[2020-01-29 14:19:56] 14:19:56    20001     22897    313.00      0.00 1680108  480720   3.91  node /users/dyv
[2020-01-29 14:19:57] 14:19:57    20001     22897    264.00      0.00 1680108  481756   3.92  node /users/dyv
[2020-01-29 14:19:58] 14:19:58    20001     22897    260.00      0.00 1680108  482812   3.93  node /users/dyv
[2020-01-29 14:19:59] 14:19:59    20001     22897    289.00      0.00 1680108  483860   3.94  node /users/dyv
[2020-01-29 14:20:00] 14:20:00    20001     22897   1064.00      0.00 1681132  486444   3.96  node /users/dyv
[2020-01-29 14:20:01] 14:20:01    20001     22897    171.00      0.00 1681132  487212   3.97  node /users/dyv
[2020-01-29 14:20:02] 14:20:02    20001     22897    105.00      0.00 1681132  487472   3.97  node /users/dyv
[2020-01-29 14:20:03] 14:20:03    20001     22897      7.00      0.00 1681132  487472   3.97  node /users/dyv
[2020-01-29 14:20:04] 14:20:04    20001     22897    178.00      0.00 1681132  487640   3.97  node /users/dyv
[2020-01-29 14:20:05] 14:20:05    20001     22897    692.00      0.00 1683692  490088   3.99  node /users/dyv
[2020-01-29 14:20:06] 14:20:06    20001     22897     22.00      0.00 1683692  490088   3.99  node /users/dyv
[2020-01-29 14:20:07] 14:20:07    20001     22897      4.00      0.00 1683692  490088   3.99  node /users/dyv
[2020-01-29 14:20:08] 14:20:08    20001     22897      5.00      0.00 1683692  490088   3.99  node /users/dyv
[2020-01-29 14:20:09] 14:20:09    20001     22897     37.00      0.00 1683692  490304   3.99  node /users/dyv
[2020-01-29 14:20:10] 14:20:10    20001     22897      4.00      0.00 1683692  490304   3.99  node /users/dyv
[2020-01-29 14:20:11] 14:20:11    20001     22897     99.00      0.00 1684716  490304   3.99  node /users/dyv
[2020-01-29 14:20:12] 14:20:12    20001     22897    147.00      0.00 1684716  491092   4.00  node /users/dyv
[2020-01-29 14:20:13] 14:20:13    20001     22897    242.00      0.00 1684716  491884   4.00  node /users/dyv
[2020-01-29 14:20:14] 14:20:14    20001     22897    216.00      0.00 1684716  492736   4.01  node /users/dyv
[2020-01-29 14:20:15] 14:20:15    20001     22897    253.00      0.00 1684716  493768   4.02  node /users/dyv
[2020-01-29 14:20:16] 14:20:16    20001     22897    273.00      0.00 1684716  494824   4.03  node /users/dyv
[2020-01-29 14:20:17] 14:20:17    20001     22897    257.00      0.00 1684716  495880   4.04  node /users/dyv
[2020-01-29 14:20:18] 14:20:18    20001     22897    245.00      0.00 1684716  496936   4.05  node /users/dyv
[2020-01-29 14:20:19] 14:20:19    20001     22897    244.00      0.00 1684716  497728   4.05  node /users/dyv
[2020-01-29 14:20:20] 14:20:20    20001     22897    308.00      0.00 1684716  498940   4.06  node /users/dyv
[2020-01-29 14:20:21] 14:20:21    20001     22897    196.00      0.00 1684716  499732   4.07  node /users/dyv
[2020-01-29 14:20:22] 14:20:22    20001     22897    271.00      0.00 1684716  500788   4.08  node /users/dyv
[2020-01-29 14:20:23] 14:20:23    20001     22897    259.00      0.00 1684716  501844   4.09  node /users/dyv
[2020-01-29 14:20:24] 14:20:24    20001     22897    257.00      0.00 1684716  502900   4.09  node /users/dyv
[2020-01-29 14:20:25] 14:20:25    20001     22897    256.00      0.00 1685228  503952   4.10  node /users/dyv
[2020-01-29 14:20:26] 14:20:26    20001     22897    250.00      0.00 1685228  505008   4.11  node /users/dyv
[2020-01-29 14:20:27] 14:20:27    20001     22897    258.42      0.00 1685740  506064   4.12  node /users/dyv
[2020-01-29 14:20:28] 14:20:28    20001     22897    299.00      0.00 1685740  506832   4.13  node /users/dyv
[2020-01-29 14:20:29] 14:20:29    20001     22897    252.00      0.00 1685740  507888   4.13  node /users/dyv
[2020-01-29 14:20:30] 14:20:30    20001     22897    737.00      0.00 1685228  486480   3.96  node /users/dyv
[2020-01-29 14:20:31] 14:20:31    20001     22897     18.00      0.00 1685228  486480   3.96  node /users/dyv
[2020-01-29 14:20:32] 14:20:32    20001     22897    184.00      0.00 1685228  486992   3.96  node /users/dyv
[2020-01-29 14:20:33] 14:20:33    20001     22897     66.00      0.00 1685228  487256   3.97  node /users/dyv
[2020-01-29 14:20:34] 14:20:34    20001     22897    151.00      0.00 1685228  488048   3.97  node /users/dyv
[2020-01-29 14:20:35] 14:20:35    20001     22897     99.00      0.00 1685228  488312   3.98  node /users/dyv
[2020-01-29 14:20:36] 14:20:36    20001     22897      0.00      0.00 1685228  488312   3.98  node /users/dyv
[2020-01-29 14:20:37] 14:20:37    20001     22897      0.00      0.00 1685228  488312   3.98  node /users/dyv
[2020-01-29 14:20:38] 14:20:38    20001     22897     98.00      0.00 1685228  488528   3.98  node /users/dyv
[2020-01-29 14:20:39] 14:20:39    20001     22897      0.00      0.00 1685228  488528   3.98  node /users/dyv
[2020-01-29 14:20:40] 14:20:40    20001     22897      0.00      0.00 1685228  488528   3.98  node /users/dyv
[2020-01-29 14:20:41] 14:20:41    20001     22897     51.00      0.00 1685228  488528   3.98  node /users/dyv
[2020-01-29 14:20:42] 14:20:42    20001     22897      1.00      0.00 1685228  485456   3.95  node /users/dyv
[2020-01-29 14:20:43] 14:20:43    20001     22897    123.00      0.00 1685228  484868   3.95  node /users/dyv
[2020-01-29 14:20:44] 14:20:44    20001     22897   1283.00      0.00 1685228  484936   3.95  node /users/dyv
[2020-01-29 14:20:45] 14:20:45    20001     22897    720.00      0.00 1685228  484696   3.95  node /users/dyv
[2020-01-29 14:20:46] 14:20:46    20001     22897    200.00      0.00 1685228  485580   3.95  node /users/dyv
[2020-01-29 14:20:47] 14:20:47    20001     22897    267.00      0.00 1685228  485436   3.95  node /users/dyv
[2020-01-29 14:20:48] 14:20:48    20001     22897    263.00      0.00 1685228  485412   3.95  node /users/dyv
[2020-01-29 14:20:49] 14:20:49    20001     22897    270.00      0.00 1685228  485052   3.95  node /users/dyv
[2020-01-29 14:20:50] 14:20:50    20001     22897    247.00      0.00 1685228  485084   3.95  node /users/dyv
[2020-01-29 14:20:51] 14:20:51    20001     22897    250.00      0.00 1685228  485000   3.95  node /users/dyv
[2020-01-29 14:20:52] 14:20:52    20001     22897    262.00      0.00 1685228  484960   3.95  node /users/dyv
[2020-01-29 14:20:53] 14:20:53    20001     22897    193.00      0.00 1685228  485664   3.95  node /users/dyv
[2020-01-29 14:20:54] 14:20:54    20001     22897    265.00      0.00 1685228  485560   3.95  node /users/dyv
[2020-01-29 14:20:55] 14:20:55    20001     22897    274.00      0.00 1685228  485244   3.95  node /users/dyv
[2020-01-29 14:20:56] 14:20:56    20001     22897    263.00      0.00 1685228  485192   3.95  node /users/dyv
[2020-01-29 14:20:57] 14:20:57    20001     22897    250.00      0.00 1685228  485116   3.95  node /users/dyv
[2020-01-29 14:20:58] 14:20:58    20001     22897    251.00      0.00 1685228  486076   3.96  node /users/dyv
[2020-01-29 14:20:59] 14:20:59    20001     22897    260.00      0.00 1685228  487048   3.96  node /users/dyv
[2020-01-29 14:21:00] 14:21:00    20001     22897   1840.00      0.00 1685228  490524   3.99  node /users/dyv
[2020-01-29 14:21:01] 14:21:01    20001     22897    108.00      0.00 1685228  490980   4.00  node /users/dyv
[2020-01-29 14:21:02] 14:21:02    20001     22897     99.00      0.00 1685228  491156   4.00  node /users/dyv
[2020-01-29 14:21:03] 14:21:03    20001     22897    216.00      0.00 1685228  491852   4.00  node /users/dyv
[2020-01-29 14:21:04] 14:21:04    20001     22897      5.00      0.00 1685228  491852   4.00  node /users/dyv
[2020-01-29 14:21:05] 14:21:05    20001     22897   5558.00      0.00 1686764  489980   3.99  node /users/dyv
[2020-01-29 14:21:06] 14:21:06    20001     22897     34.00      0.00 1686764  489980   3.99  node /users/dyv
[2020-01-29 14:21:07] 14:21:07    20001     22897     32.00      0.00 1686764  490036   3.99  node /users/dyv
[2020-01-29 14:21:08] 14:21:08    20001     22897      4.00      0.00 1686764  490036   3.99  node /users/dyv
[2020-01-29 14:21:09] 14:21:09    20001     22897    104.00      0.00 1686764  490036   3.99  node /users/dyv
[2020-01-29 14:21:10] 14:21:10    20001     22897      5.00      0.00 1686764  490036   3.99  node /users/dyv
[2020-01-29 14:21:11] 14:21:11    20001     22897     82.00      0.00 1686764  487068   3.96  node /users/dyv
[2020-01-29 14:21:12] 14:21:12    20001     22897    263.00      0.00 1686764  486504   3.96  node /users/dyv
[2020-01-29 14:21:13] 14:21:13    20001     22897    362.00      0.00 1686764  486488   3.96  node /users/dyv
[2020-01-29 14:21:14] 14:21:14    20001     22897    339.00      0.00 1686764  487440   3.97  node /users/dyv
[2020-01-29 14:21:15] 14:21:15    20001     22897    191.00      0.00 1686764  488204   3.97  node /users/dyv
[2020-01-29 14:21:16] 14:21:16    20001     22897     56.00      0.00 1686764  487132   3.97  node /users/dyv
[2020-01-29 14:21:17] 14:21:17    20001     22897    214.00      0.00 1686764  486932   3.96  node /users/dyv
[2020-01-29 14:21:18] 14:21:18    20001     22897    252.00      0.00 1686764  486580   3.96  node /users/dyv
[2020-01-29 14:21:19] 14:21:19    20001     22897    246.00      0.00 1686764  486612   3.96  node /users/dyv
[2020-01-29 14:21:20] 14:21:20    20001     22897    229.00      0.00 1686764  486620   3.96  node /users/dyv
[2020-01-29 14:21:21] 14:21:21    20001     22897    239.00      0.00 1686764  486340   3.96  node /users/dyv
[2020-01-29 14:21:22] 14:21:22    20001     22897    190.00      0.00 1686764  487096   3.97  node /users/dyv
[2020-01-29 14:21:23] 14:21:23    20001     22897    225.00      0.00 1686764  486920   3.96  node /users/dyv
[2020-01-29 14:21:24] 14:21:24    20001     22897    229.00      0.00 1686764  486940   3.96  node /users/dyv
[2020-01-29 14:21:25] 14:21:25    20001     22897    256.00      0.00 1686764  486844   3.96  node /users/dyv
[2020-01-29 14:21:26] 14:21:26    20001     22897    241.00      0.00 1686764  486532   3.96  node /users/dyv
[2020-01-29 14:21:27] 14:21:27    20001     22897    252.00      0.00 1686764  486444   3.96  node /users/dyv
[2020-01-29 14:21:28] 14:21:28    20001     22897    241.00      0.00 1686764  487416   3.97  node /users/dyv
[2020-01-29 14:21:29] 14:21:29    20001     22897    187.00      0.00 1686764  487944   3.97  node /users/dyv
[2020-01-29 14:21:30] 14:21:30    20001     22897    936.00      0.00 1686764  490396   3.99  node /users/dyv
[2020-01-29 14:21:31] 14:21:31    20001     22897     60.00      0.00 1686764  490596   3.99  node /users/dyv
[2020-01-29 14:21:32] 14:21:32    20001     22897    190.00      0.00 1686764  491368   4.00  node /users/dyv
[2020-01-29 14:21:33] 14:21:33    20001     22897     15.00      0.00 1686764  491368   4.00  node /users/dyv
[2020-01-29 14:21:34] 14:21:34    20001     22897    167.00      0.00 1686764  491872   4.00  node /users/dyv
[2020-01-29 14:21:35] 14:21:35    20001     22897    286.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:36] 14:21:36    20001     22897      0.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:37] 14:21:37    20001     22897      2.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:38] 14:21:38    20001     22897      0.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:39] 14:21:39    20001     22897     28.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:40] 14:21:40    20001     22897      0.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:41] 14:21:41    20001     22897      0.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:42] 14:21:42    20001     22897     46.00      0.00 1686764  492500   4.01  node /users/dyv
[2020-01-29 14:21:43] 14:21:43    20001     22897    206.00      0.00 1686764  493152   4.01  node /users/dyv
[2020-01-29 14:21:44] 14:21:44    20001     22897    249.00      0.00 1686764  494124   4.02  node /users/dyv
[2020-01-29 14:21:45] 14:21:45    20001     22897    222.00      0.00 1686764  495172   4.03  node /users/dyv
[2020-01-29 14:21:46] 14:21:46    20001     22897    237.00      0.00 1686764  495952   4.04  node /users/dyv
[2020-01-29 14:21:47] 14:21:47    20001     22897    230.00      0.00 1686764  496976   4.05  node /users/dyv
[2020-01-29 14:21:48] 14:21:48    20001     22897    229.00      0.00 1686764  497748   4.05  node /users/dyv
[2020-01-29 14:21:49] 14:21:49    20001     22897    189.00      0.00 1686764  498528   4.06  node /users/dyv
[2020-01-29 14:21:50] 14:21:50    20001     22897    232.00      0.00 1686764  499292   4.06  node /users/dyv
[2020-01-29 14:21:51] 14:21:51    20001     22897    260.00      0.00 1687276  500344   4.07  node /users/dyv
[2020-01-29 14:21:52] 14:21:52    20001     22897    265.00      0.00 1687788  501388   4.08  node /users/dyv
[2020-01-29 14:21:53] 14:21:53    20001     22897    241.00      0.00 1687788  502436   4.09  node /users/dyv
[2020-01-29 14:21:54] 14:21:54    20001     22897    246.00      0.00 1687788  503220   4.10  node /users/dyv
[2020-01-29 14:21:55] 14:21:55    20001     22897    260.00      0.00 1687788  504264   4.10  node /users/dyv
[2020-01-29 14:21:56] 14:21:56    20001     22897    191.00      0.00 1687788  505056   4.11  node /users/dyv
[2020-01-29 14:21:57] 14:21:57    20001     22897    257.00      0.00 1687788  506112   4.12  node /users/dyv
[2020-01-29 14:21:58] 14:21:58    20001     22897    254.00      0.00 1687788  507168   4.13  node /users/dyv
[2020-01-29 14:21:59] 14:21:59    20001     22897    256.00      0.00 1687788  508220   4.14  node /users/dyv
[2020-01-29 14:22:00] 14:22:00    20001     22897    803.00      0.00 1688300  511124   4.16  node /users/dyv
[2020-01-29 14:22:01] 14:22:01    20001     22897      9.00      0.00 1688300  511124   4.16  node /users/dyv
[2020-01-29 14:22:02] 14:22:02    20001     22897     13.00      0.00 1688300  511124   4.16  node /users/dyv
[2020-01-29 14:22:03] 14:22:03    20001     22897   7168.00      0.00 1688300  489828   3.99  node /users/dyv
[2020-01-29 14:22:04] 14:22:04    20001     22897    385.00      0.00 1688300  489828   3.99  node /users/dyv
[2020-01-29 14:22:05] 14:22:05    20001     22897   1106.00      0.00 1688300  491624   4.00  node /users/dyv
[2020-01-29 14:22:06] 14:22:06    20001     22897    115.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:07] 14:22:07    20001     22897     11.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:08] 14:22:08    20001     22897     42.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:09] 14:22:09    20001     22897      4.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:10] 14:22:10    20001     22897     48.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:11] 14:22:11    20001     22897      5.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:12] 14:22:12    20001     22897     10.00      0.00 1688300  491828   4.00  node /users/dyv
[2020-01-29 14:22:13] 14:22:13    20001     22897     89.00      0.00 1688300  488756   3.98  node /users/dyv
[2020-01-29 14:22:14] 14:22:14    20001     22897    276.00      0.00 1688300  488324   3.98  node /users/dyv
[2020-01-29 14:22:15] 14:22:15    20001     22897    252.00      0.00 1688300  488324   3.98  node /users/dyv
[2020-01-29 14:22:16] 14:22:16    20001     22897    249.00      0.00 1688300  488248   3.97  node /users/dyv
[2020-01-29 14:22:17] 14:22:17    20001     22897    250.00      0.00 1688300  488188   3.97  node /users/dyv
[2020-01-29 14:22:18] 14:22:18    20001     22897    248.00      0.00 1688300  487944   3.97  node /users/dyv
[2020-01-29 14:22:19] 14:22:19    20001     22897    478.00      0.00 1688300  487868   3.97  node /users/dyv
[2020-01-29 14:22:20] 14:22:20    20001     22897    201.00      0.00 1688300  488648   3.98  node /users/dyv
[2020-01-29 14:22:21] 14:22:21    20001     22897    466.00      0.00 1688300  488604   3.98  node /users/dyv
[2020-01-29 14:22:22] 14:22:22    20001     22897    265.00      0.00 1688300  488596   3.98  node /users/dyv
[2020-01-29 14:22:23] 14:22:23    20001     22897    250.00      0.00 1688300  488252   3.97  node /users/dyv
[2020-01-29 14:22:24] 14:22:24    20001     22897    248.00      0.00 1688300  488184   3.97  node /users/dyv
[2020-01-29 14:22:25] 14:22:25    20001     22897    252.00      0.00 1688300  488076   3.97  node /users/dyv
[2020-01-29 14:22:26] 14:22:26    20001     22897    256.00      0.00 1688300  488080   3.97  node /users/dyv
[2020-01-29 14:22:27] 14:22:27    20001     22897    192.00      0.00 1688300  488600   3.98  node /users/dyv
[2020-01-29 14:22:28] 14:22:28    20001     22897    258.00      0.00 1688300  488504   3.98  node /users/dyv
[2020-01-29 14:22:29] 14:22:29    20001     22897    283.00      0.00 1688300  489580   3.99  node /users/dyv
[2020-01-29 14:22:30] 14:22:30    20001     22897   1326.00      0.00 1688300  492904   4.01  node /users/dyv
[2020-01-29 14:22:31] 14:22:31    20001     22897     20.00      0.00 1688300  492904   4.01  node /users/dyv
[2020-01-29 14:22:32] 14:22:32    20001     22897    194.00      0.00 1688300  493644   4.02  node /users/dyv
[2020-01-29 14:22:33] 14:22:33    20001     22897     62.00      0.00 1688300  493900   4.02  node /users/dyv
[2020-01-29 14:22:34] 14:22:34    20001     22897      4.00      0.00 1688300  493900   4.02  node /users/dyv
[2020-01-29 14:22:35] 14:22:35    20001     22897    685.00      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:36] 14:22:36    20001     22897     90.10      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:37] 14:22:37    20001     22897      0.00      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:38] 14:22:38    20001     22897    111.00      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:39] 14:22:39    20001     22897      0.00      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:40] 14:22:40    20001     22897      0.00      0.00 1688300  492048   4.01  node /users/dyv
[2020-01-29 14:22:41] 14:22:41    20001     22897     25.00      0.00 1688300  488880   3.98  node /users/dyv
[2020-01-29 14:22:42] 14:22:42    20001     22897     79.00      0.00 1688300  488116   3.97  node /users/dyv
[2020-01-29 14:22:43] 14:22:43    20001     22897    234.00      0.00 1688300  488148   3.97  node /users/dyv
[2020-01-29 14:22:44] 14:22:44    20001     22897    193.00      0.00 1688300  488940   3.98  node /users/dyv
[2020-01-29 14:22:45] 14:22:45    20001     22897    288.00      0.00 1688300  488664   3.98  node /users/dyv
[2020-01-29 14:22:46] 14:22:46    20001     22897    242.00      0.00 1688300  488636   3.98  node /users/dyv
[2020-01-29 14:22:47] 14:22:47    20001     22897    228.00      0.00 1688300  488404   3.98  node /users/dyv
[2020-01-29 14:22:48] 14:22:48    20001     22897    358.00      0.00 1688300  488872   3.98  node /users/dyv
[2020-01-29 14:22:49] 14:22:49    20001     22897    220.00      0.00 1688300  488640   3.98  node /users/dyv
[2020-01-29 14:22:50] 14:22:50    20001     22897    224.00      0.00 1688300  488408   3.98  node /users/dyv
[2020-01-29 14:22:51] 14:22:51    20001     22897    236.00      0.00 1688300  488392   3.98  node /users/dyv
[2020-01-29 14:22:52] 14:22:52    20001     22897    244.00      0.00 1688300  488104   3.97  node /users/dyv
[2020-01-29 14:22:53] 14:22:53    20001     22897    239.00      0.00 1688300  488052   3.97  node /users/dyv
[2020-01-29 14:22:54] 14:22:54    20001     22897    193.00      0.00 1688300  488844   3.98  node /users/dyv
[2020-01-29 14:22:55] 14:22:55    20001     22897    225.00      0.00 1688300  488616   3.98  node /users/dyv
[2020-01-29 14:22:56] 14:22:56    20001     22897    235.00      0.00 1688300  488648   3.98  node /users/dyv
[2020-01-29 14:22:57] 14:22:57    20001     22897    233.00      0.00 1688300  488368   3.98  node /users/dyv
[2020-01-29 14:22:58] 14:22:58    20001     22897    222.00      0.00 1688300  489424   3.98  node /users/dyv
[2020-01-29 14:22:59] 14:22:59    20001     22897    219.00      0.00 1688300  490216   3.99  node /users/dyv
[2020-01-29 14:23:00] 14:23:00    20001     22897    699.00      0.00 1688300  492036   4.01  node /users/dyv
[2020-01-29 14:23:01] 14:23:01    20001     22897    134.00      0.00 1688300  492564   4.01  node /users/dyv
[2020-01-29 14:23:02] 14:23:02    20001     22897    116.00      0.00 1688300  492828   4.01  node /users/dyv
[2020-01-29 14:23:03] 14:23:03    20001     22897     70.00      0.00 1688300  493356   4.02  node /users/dyv
[2020-01-29 14:23:04] 14:23:04    20001     22897    180.00      0.00 1688300  493884   4.02  node /users/dyv
[2020-01-29 14:23:05] 14:23:05    20001     22897     62.00      0.00 1688300  494084   4.02  node /users/dyv
[2020-01-29 14:23:06] 14:23:06    20001     22897      0.00      0.00 1688300  494084   4.02  node /users/dyv
[2020-01-29 14:23:07] 14:23:07    20001     22897      0.00      0.00 1688300  494084   4.02  node /users/dyv
[2020-01-29 14:23:08] 14:23:08    20001     22897      0.00      0.00 1688300  494084   4.02  node /users/dyv
